-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2012 through 01/01/2018 in LST
Location: Latitude  4.7959   Longitude -75.6817 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2138.33 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
WD2M            MERRA-2 Wind Direction at 2 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WS2M,WD2M
2012,3,8,6,13.36,98.39,2.28,0.23,105.3
2012,3,8,7,14.18,97.19,0.01,0.32,118.2
2012,3,8,8,15.16,94.47,0.01,0.35,139.6
2012,3,8,9,16.31,86.46,0.01,0.47,160.0
2012,3,8,10,17.83,75.51,0.02,0.53,173.5
2012,3,8,11,18.57,71.34,0.02,0.54,186.3
2012,3,8,12,19.14,68.84,0.02,0.51,192.4
2012,3,8,13,19.51,67.1,0.02,0.47,197.3
2012,3,8,14,19.35,68.39,0.02,0.42,208.4
2012,3,8,15,18.84,72.25,0.03,0.35,220.4
2012,3,8,16,18.06,78.9,0.03,0.25,233.1
2012,3,8,17,16.98,89.08,0.03,0.17,208.1
2012,3,8,18,16.0,92.83,0.03,0.16,172.9
2012,3,8,19,15.27,96.13,0.02,0.24,163.1
2012,3,8,20,14.61,98.55,0.02,0.2,156.0
2012,3,8,21,14.1,100.0,0.03,0.24,152.4
2012,3,8,22,13.76,100.0,0.02,0.3,137.7
2012,3,8,23,13.37,100.0,0.02,0.26,117.6
2012,3,9,0,13.09,100.0,0.02,0.22,105.9
2012,3,9,1,13.03,100.0,0.02,0.25,126.9
2012,3,9,2,12.85,100.0,0.02,0.29,164.1
2012,3,9,3,12.61,99.18,0.02,0.23,172.6
2012,3,9,4,12.41,97.85,0.02,0.19,164.5
2012,3,9,5,12.06,97.88,0.01,0.18,160.6
2012,3,9,6,11.82,97.33,0.01,0.19,154.8
2012,3,9,7,12.41,92.73,2.72,0.22,146.3
2012,3,9,8,13.13,87.78,3.15,0.28,122.0
2012,3,9,9,14.05,82.95,5.3,0.34,115.8
2012,3,9,10,15.2,77.72,8.09,0.39,109.4
2012,3,9,11,16.36,72.85,11.26,0.41,97.0
2012,3,9,12,17.32,69.48,12.24,0.43,84.7
2012,3,9,13,18.07,67.35,13.64,0.4,78.4
2012,3,9,14,18.59,66.36,12.84,0.31,76.9
2012,3,9,15,18.6,67.99,13.99,0.22,76.6
2012,3,9,16,17.76,74.88,16.17,0.16,71.6
2012,3,9,17,16.44,87.24,16.06,0.09,77.5
2012,3,9,18,15.12,94.71,14.72,0.07,63.4
2012,3,9,19,14.56,95.41,13.18,0.2,95.7
2012,3,9,20,14.18,96.85,11.33,0.31,101.3
2012,3,9,21,13.86,97.5,9.35,0.35,106.4
2012,3,9,22,13.59,97.7,8.46,0.38,103.7
2012,3,9,23,13.3,98.06,7.97,0.32,91.8
2012,3,10,0,13.1,98.27,8.04,0.25,83.2
2012,3,10,1,12.93,98.29,7.03,0.22,82.2
2012,3,10,2,12.8,98.32,5.68,0.2,84.3
2012,3,10,3,12.68,98.48,3.82,0.18,83.7
2012,3,10,4,12.6,98.41,2.5,0.2,87.1
2012,3,10,5,12.51,98.45,1.91,0.21,84.6
2012,3,10,6,12.66,98.49,1.92,0.27,83.7
2012,3,10,7,13.48,97.31,1.91,0.42,83.2
2012,3,10,8,14.55,94.34,2.44,0.44,88.7
2012,3,10,9,15.45,89.24,3.87,0.43,92.7
2012,3,10,10,16.49,82.29,6.33,0.41,85.8
2012,3,10,11,17.74,74.73,8.12,0.39,68.7
2012,3,10,12,18.6,70.32,8.21,0.34,47.4
2012,3,10,13,18.85,69.67,8.38,0.27,23.7
2012,3,10,14,18.59,71.76,8.2,0.22,2.6
2012,3,10,15,17.94,76.49,7.55,0.2,354.3
2012,3,10,16,16.98,84.32,6.85,0.16,356.4
2012,3,10,17,16.03,92.62,6.65,0.12,14.0
2012,3,10,18,15.18,97.73,5.61,0.11,56.3
2012,3,10,19,14.68,99.06,4.87,0.17,65.0
2012,3,10,20,14.27,99.32,3.71,0.23,70.0
2012,3,10,21,13.88,99.45,2.83,0.26,79.1
2012,3,10,22,13.45,99.6,1.95,0.26,87.8
2012,3,10,23,13.07,99.57,1.74,0.23,92.5
2012,3,11,0,12.75,99.41,1.84,0.22,90.0
2012,3,11,1,12.54,99.1,2.08,0.21,87.3
2012,3,11,2,12.4,98.61,1.94,0.23,82.6
2012,3,11,3,12.24,98.26,1.69,0.25,78.2
2012,3,11,4,12.1,97.69,1.45,0.25,78.7
2012,3,11,5,11.94,97.44,1.22,0.25,83.2
2012,3,11,6,12.15,97.74,1.0,0.29,90.0
2012,3,11,7,13.27,95.55,0.03,0.43,90.0
2012,3,11,8,14.86,89.85,0.04,0.54,93.2
2012,3,11,9,17.06,76.4,0.08,0.58,99.9
2012,3,11,10,19.04,65.85,0.17,0.5,102.7
2012,3,11,11,20.01,61.75,0.22,0.4,101.6
2012,3,11,12,20.65,59.77,0.25,0.28,96.1
2012,3,11,13,20.44,60.71,0.25,0.16,82.9
2012,3,11,14,20.09,63.32,0.24,0.09,58.0
2012,3,11,15,19.3,68.38,0.21,0.09,18.4
2012,3,11,16,18.32,76.09,0.23,0.12,9.5
2012,3,11,17,17.23,85.14,0.22,0.14,12.1
2012,3,11,18,16.07,94.99,0.24,0.12,35.0
2012,3,11,19,15.43,98.03,0.24,0.15,61.7
2012,3,11,20,15.06,99.49,0.24,0.19,71.6
2012,3,11,21,14.82,99.88,0.24,0.23,74.7
2012,3,11,22,14.62,99.37,0.2,0.25,73.7
2012,3,11,23,14.43,98.64,0.17,0.26,74.4
2012,3,12,0,14.21,97.33,0.21,0.29,76.0
2012,3,12,1,13.96,96.77,0.18,0.28,79.9
2012,3,12,2,13.76,97.36,0.17,0.19,84.0
2012,3,12,3,13.52,98.28,0.15,0.18,90.0
2012,3,12,4,13.42,98.14,0.13,0.2,98.5
2012,3,12,5,13.4,97.68,0.1,0.2,104.7
2012,3,12,6,13.5,97.07,0.07,0.22,108.4
2012,3,12,7,14.18,93.97,0.71,0.35,110.0
2012,3,12,8,15.26,87.48,1.1,0.46,103.7
2012,3,12,9,16.65,79.61,1.83,0.51,104.9
2012,3,12,10,18.0,72.66,2.55,0.53,107.4
2012,3,12,11,18.95,68.69,4.37,0.54,107.1
2012,3,12,12,19.31,67.72,4.93,0.51,104.9
2012,3,12,13,19.42,67.76,4.68,0.43,103.4
2012,3,12,14,19.33,68.87,3.92,0.33,98.6
2012,3,12,15,19.01,71.7,3.81,0.24,90.0
2012,3,12,16,18.26,78.78,3.73,0.13,63.4
2012,3,12,17,17.09,90.14,3.44,0.1,45.0
2012,3,12,18,15.98,94.46,3.17,0.16,79.4
2012,3,12,19,15.45,95.01,3.01,0.19,108.4
2012,3,12,20,15.04,96.0,3.04,0.21,121.4
2012,3,12,21,14.7,96.83,2.91,0.22,122.3
2012,3,12,22,14.42,97.41,2.98,0.23,115.5
2012,3,12,23,14.22,97.5,2.83,0.25,111.4
2012,3,13,0,13.97,97.94,2.66,0.26,112.6
2012,3,13,1,13.71,98.5,2.3,0.26,112.6
2012,3,13,2,13.49,98.9,2.0,0.26,110.6
2012,3,13,3,13.27,99.07,1.66,0.25,104.0
2012,3,13,4,13.08,99.15,1.58,0.23,99.9
2012,3,13,5,12.9,99.18,1.23,0.24,97.1
2012,3,13,6,12.92,98.93,1.05,0.3,95.7
2012,3,13,7,13.92,96.5,3.76,0.41,97.0
2012,3,13,8,15.4,90.96,4.32,0.41,142.0
2012,3,13,9,16.45,83.48,6.47,0.42,152.8
2012,3,13,10,16.95,79.58,10.07,0.36,128.2
2012,3,13,11,17.42,76.77,16.67,0.32,123.7
2012,3,13,12,18.19,72.15,15.11,0.36,114.4
2012,3,13,13,18.8,68.6,12.27,0.45,105.6
2012,3,13,14,18.94,68.16,8.06,0.46,107.7
2012,3,13,15,18.8,70.28,7.37,0.41,109.7
2012,3,13,16,18.34,75.06,6.61,0.32,110.1
2012,3,13,17,17.19,85.19,5.7,0.13,103.0
2012,3,13,18,15.59,93.56,4.54,0.17,80.0
2012,3,13,19,15.06,94.7,4.02,0.3,111.4
2012,3,13,20,14.45,96.42,3.86,0.41,144.0
2012,3,13,21,13.26,100.0,3.8,0.27,151.6
2012,3,13,22,13.0,100.0,3.97,0.15,143.1
2012,3,13,23,13.0,98.69,3.83,0.22,149.9
2012,3,14,0,12.61,99.41,3.4,0.21,140.9
2012,3,14,1,12.31,99.47,3.28,0.21,137.0
2012,3,14,2,12.24,98.91,2.76,0.21,148.6
2012,3,14,3,12.12,98.62,2.03,0.21,169.2
2012,3,14,4,11.97,98.3,1.43,0.21,182.7
2012,3,14,5,11.75,98.08,1.26,0.26,173.4
2012,3,14,6,11.85,97.69,1.16,0.34,154.2
2012,3,14,7,13.66,93.63,0.0,0.37,141.6
2012,3,14,8,16.32,81.24,0.0,0.39,150.8
2012,3,14,9,18.88,66.69,0.0,0.45,147.7
2012,3,14,10,20.15,61.72,0.0,0.46,145.6
2012,3,14,11,20.83,59.6,0.0,0.43,147.4
2012,3,14,12,21.05,59.04,0.0,0.36,149.9
2012,3,14,13,21.02,59.64,0.0,0.25,154.4
2012,3,14,14,20.66,61.75,0.0,0.17,149.0
2012,3,14,15,20.24,64.33,0.0,0.15,132.3
2012,3,14,16,19.3,71.09,0.0,0.1,101.3
2012,3,14,17,17.83,83.66,0.0,0.05,68.2
2012,3,14,18,16.26,92.76,0.0,0.09,71.6
2012,3,14,19,15.49,95.27,0.0,0.17,76.8
2012,3,14,20,15.17,95.96,0.0,0.22,87.4
2012,3,14,21,14.96,95.98,0.0,0.24,87.6
2012,3,14,22,14.68,96.32,0.0,0.23,85.0
2012,3,14,23,14.45,96.58,0.0,0.22,84.8
2012,3,15,0,14.21,96.77,0.0,0.22,84.8
2012,3,15,1,13.87,97.5,0.0,0.23,87.5
2012,3,15,2,13.51,98.39,0.0,0.25,92.3
2012,3,15,3,13.26,98.62,0.0,0.25,90.0
2012,3,15,4,13.12,98.32,0.0,0.25,90.0
2012,3,15,5,12.95,98.5,0.0,0.27,94.2
2012,3,15,6,13.18,97.2,0.0,0.3,101.7
2012,3,15,7,15.14,87.69,0.1,0.42,103.7
2012,3,15,8,17.33,75.47,0.18,0.46,117.1
2012,3,15,9,18.95,67.5,0.61,0.42,134.0
2012,3,15,10,20.16,62.96,1.27,0.39,145.5
2012,3,15,11,20.93,60.59,1.96,0.37,145.9
2012,3,15,12,21.37,59.45,2.13,0.33,147.3
2012,3,15,13,21.45,59.94,2.42,0.26,142.7
2012,3,15,14,21.24,61.86,2.32,0.18,141.8
2012,3,15,15,20.37,67.48,2.31,0.07,135.0
2012,3,15,16,19.36,75.57,2.43,0.02,63.4
2012,3,15,17,18.06,86.96,2.73,0.04,303.7
2012,3,15,18,16.91,94.88,2.94,0.08,113.2
2012,3,15,19,16.38,96.08,3.63,0.16,129.8
2012,3,15,20,15.96,97.05,4.19,0.21,137.0
2012,3,15,21,15.55,98.19,4.6,0.21,135.0
2012,3,15,22,15.15,99.02,4.83,0.21,133.0
2012,3,15,23,14.77,99.13,4.94,0.2,126.9
2012,3,16,0,14.29,99.08,4.76,0.22,116.6
2012,3,16,1,13.67,99.21,4.54,0.25,106.3
2012,3,16,2,13.18,99.22,4.09,0.28,104.5
2012,3,16,3,13.04,98.85,3.93,0.28,112.9
2012,3,16,4,13.03,98.1,3.64,0.19,126.2
2012,3,16,5,12.95,98.57,2.91,0.09,144.5
2012,3,16,6,12.98,98.91,1.94,0.14,126.0
2012,3,16,7,13.92,96.09,1.74,0.26,125.5
2012,3,16,8,15.75,86.21,1.19,0.36,146.3
2012,3,16,9,17.75,72.82,1.15,0.4,153.4
2012,3,16,10,19.02,64.38,1.45,0.41,154.1
2012,3,16,11,19.89,60.56,1.87,0.38,160.1
2012,3,16,12,20.32,59.39,2.61,0.33,173.1
2012,3,16,13,20.7,58.72,2.7,0.3,189.5
2012,3,16,14,20.72,59.48,2.52,0.31,211.6
2012,3,16,15,19.87,64.24,2.63,0.32,233.8
2012,3,16,16,18.77,73.26,2.94,0.32,245.9
2012,3,16,17,17.44,85.71,3.59,0.28,249.0
2012,3,16,18,16.25,91.98,3.47,0.25,251.6
2012,3,16,19,15.72,91.93,3.58,0.19,218.7
2012,3,16,20,15.23,93.26,3.65,0.16,153.4
2012,3,16,21,14.6,96.78,3.9,0.2,116.6
2012,3,16,22,14.0,98.66,4.26,0.18,102.5
2012,3,16,23,13.48,98.77,4.44,0.22,97.8
2012,3,17,0,12.98,98.88,4.32,0.24,94.8
2012,3,17,1,12.5,98.96,3.96,0.27,94.2
2012,3,17,2,12.1,99.0,3.52,0.28,92.0
2012,3,17,3,11.85,98.94,3.13,0.28,88.0
2012,3,17,4,11.78,98.69,2.62,0.25,87.7
2012,3,17,5,11.73,98.71,2.0,0.21,90.0
2012,3,17,6,12.0,98.55,1.35,0.24,94.8
2012,3,17,7,12.99,96.27,1.99,0.27,103.0
2012,3,17,8,14.34,91.91,1.28,0.24,114.4
2012,3,17,9,15.81,83.5,1.05,0.22,122.3
2012,3,17,10,17.44,74.01,1.21,0.16,119.7
2012,3,17,11,18.59,68.79,1.91,0.06,149.0
2012,3,17,12,19.11,67.25,2.46,0.09,270.0
2012,3,17,13,19.27,67.18,2.58,0.19,288.4
2012,3,17,14,19.01,69.19,2.71,0.25,295.6
2012,3,17,15,18.43,73.07,3.1,0.27,301.3
2012,3,17,16,17.56,79.55,2.65,0.22,296.6
2012,3,17,17,16.52,89.33,2.36,0.15,293.2
2012,3,17,18,15.7,96.24,1.78,0.04,296.6
2012,3,17,19,15.23,97.47,1.4,0.06,141.3
2012,3,17,20,14.87,98.14,1.35,0.14,135.0
2012,3,17,21,14.45,98.83,1.31,0.17,118.1
2012,3,17,22,13.99,99.71,0.97,0.18,106.4
2012,3,17,23,13.54,100.0,0.79,0.21,98.1
2012,3,18,0,13.04,100.0,0.7,0.25,99.1
2012,3,18,1,12.66,100.0,0.59,0.34,103.6
2012,3,18,2,12.29,100.0,0.44,0.38,105.1
2012,3,18,3,11.9,100.0,0.35,0.38,100.7
2012,3,18,4,11.62,100.0,0.28,0.38,97.5
2012,3,18,5,11.28,100.0,0.31,0.38,96.0
2012,3,18,6,11.55,99.77,0.33,0.33,96.9
2012,3,18,7,13.51,93.44,0.72,0.38,93.0
2012,3,18,8,16.04,78.17,1.27,0.38,96.0
2012,3,18,9,18.73,63.98,3.54,0.31,103.1
2012,3,18,10,20.43,58.11,7.03,0.14,102.1
2012,3,18,11,21.48,55.85,10.48,0.07,296.6
2012,3,18,12,21.94,55.18,13.96,0.22,290.9
2012,3,18,13,21.87,56.07,18.51,0.36,289.4
2012,3,18,14,21.29,58.92,21.34,0.47,286.1
2012,3,18,15,19.96,66.6,27.14,0.47,286.1
2012,3,18,16,18.43,78.33,30.38,0.39,280.4
2012,3,18,17,17.18,90.13,29.9,0.25,274.6
2012,3,18,18,16.37,96.89,29.33,0.1,264.3
2012,3,18,19,15.95,98.68,30.77,0.04,213.7
2012,3,18,20,15.71,99.13,31.21,0.05,180.0
2012,3,18,21,15.48,99.32,29.72,0.07,171.9
2012,3,18,22,15.23,99.33,27.53,0.09,180.0
2012,3,18,23,14.96,99.34,24.87,0.05,168.7
2012,3,19,0,14.64,99.48,23.0,0.02,116.6
2012,3,19,1,14.45,99.44,19.68,0.01,45.0
2012,3,19,2,14.31,99.4,14.79,0.02,0.0
2012,3,19,3,14.17,99.45,9.57,0.04,0.0
2012,3,19,4,14.06,99.41,6.0,0.05,0.0
2012,3,19,5,13.95,99.47,4.66,0.05,0.0
2012,3,19,6,13.96,99.26,3.52,0.05,21.8
2012,3,19,7,14.6,97.95,0.88,0.07,8.1
2012,3,19,8,15.3,94.99,0.33,0.02,153.4
2012,3,19,9,16.09,85.95,0.48,0.1,151.0
2012,3,19,10,17.04,76.38,1.24,0.11,153.4
2012,3,19,11,17.57,72.8,2.14,0.08,203.2
2012,3,19,12,17.75,72.09,2.53,0.13,257.0
2012,3,19,13,17.6,73.27,3.73,0.18,276.3
2012,3,19,14,17.19,76.48,3.64,0.2,275.7
2012,3,19,15,16.6,81.68,4.01,0.19,276.0
2012,3,19,16,15.91,88.27,3.62,0.15,285.9
2012,3,19,17,15.31,94.78,3.89,0.07,326.3
2012,3,19,18,14.92,97.33,3.39,0.09,20.6
2012,3,19,19,14.67,98.76,3.71,0.09,69.4
2012,3,19,20,14.64,95.86,3.8,0.12,94.8
2012,3,19,21,14.56,95.71,3.51,0.24,126.4
2012,3,19,22,14.39,95.85,3.36,0.32,143.8
2012,3,19,23,14.31,95.47,3.53,0.31,168.7
2012,3,20,0,14.22,95.26,3.8,0.26,200.6
2012,3,20,1,14.02,95.57,4.16,0.35,222.7
2012,3,20,2,13.63,96.6,4.68,0.53,227.3
2012,3,20,3,13.25,97.36,5.15,0.58,231.3
2012,3,20,4,13.07,97.55,5.03,0.53,242.9
2012,3,20,5,13.09,97.17,4.4,0.46,251.2
2012,3,20,6,13.32,96.94,3.43,0.41,237.8
2012,3,20,7,14.25,97.93,3.11,0.29,249.7
2012,3,20,8,15.5,94.63,2.45,0.36,252.1
2012,3,20,9,17.22,82.84,3.69,0.48,253.1
2012,3,20,10,18.98,70.94,5.2,0.57,253.8
2012,3,20,11,19.65,67.82,7.35,0.62,258.9
2012,3,20,12,19.79,68.04,8.93,0.64,265.5
2012,3,20,13,19.8,69.01,9.23,0.66,270.0
2012,3,20,14,19.46,71.7,11.09,0.67,273.4
2012,3,20,15,18.7,76.89,10.07,0.65,275.3
2012,3,20,16,17.65,84.79,8.48,0.58,276.9
2012,3,20,17,16.69,93.21,6.82,0.4,277.1
2012,3,20,18,16.16,97.55,6.3,0.24,282.3
2012,3,20,19,16.01,97.66,5.84,0.19,288.4
2012,3,20,20,15.9,97.5,6.25,0.17,263.3
2012,3,20,21,15.68,97.58,6.51,0.28,227.9
2012,3,20,22,15.22,98.29,7.61,0.38,213.3
2012,3,20,23,14.67,98.98,9.05,0.38,222.9
2012,3,21,0,14.43,98.75,10.28,0.37,235.0
2012,3,21,1,14.0,99.24,11.07,0.34,247.2
2012,3,21,2,13.64,99.57,11.25,0.26,256.5
2012,3,21,3,13.41,99.86,11.33,0.17,266.6
2012,3,21,4,13.23,99.92,9.76,0.15,273.8
2012,3,21,5,13.04,99.56,8.52,0.21,272.7
2012,3,21,6,13.3,98.52,6.42,0.31,256.9
2012,3,21,7,14.35,97.89,13.81,0.19,248.7
2012,3,21,8,15.55,93.84,11.65,0.2,233.1
2012,3,21,9,17.0,83.32,12.12,0.24,218.3
2012,3,21,10,18.4,73.89,17.78,0.29,223.6
2012,3,21,11,18.89,71.7,28.99,0.35,233.1
2012,3,21,12,18.98,72.43,35.34,0.38,243.4
2012,3,21,13,18.82,74.23,40.44,0.4,252.5
2012,3,21,14,18.51,76.74,42.89,0.4,255.6
2012,3,21,15,18.05,80.4,50.14,0.39,250.6
2012,3,21,16,17.38,86.13,43.98,0.39,242.8
2012,3,21,17,16.54,93.26,35.38,0.34,235.8
2012,3,21,18,15.65,98.41,28.17,0.15,208.3
2012,3,21,19,15.07,99.6,24.93,0.14,159.0
2012,3,21,20,14.93,98.53,20.69,0.21,151.0
2012,3,21,21,14.87,97.73,19.08,0.03,251.6
2012,3,21,22,14.64,97.72,19.44,0.18,312.7
2012,3,21,23,14.37,98.05,21.94,0.24,306.4
2012,3,22,0,14.26,98.0,23.38,0.26,285.6
2012,3,22,1,14.14,98.02,24.26,0.28,270.0
2012,3,22,2,13.95,97.72,22.05,0.26,265.6
2012,3,22,3,13.77,96.97,19.2,0.2,284.7
2012,3,22,4,13.48,96.9,15.17,0.18,337.6
2012,3,22,5,13.08,97.62,11.46,0.25,11.8
2012,3,22,6,12.89,98.16,7.72,0.25,26.6
2012,3,22,7,13.54,97.08,7.51,0.23,43.3
2012,3,22,8,14.44,92.49,5.66,0.3,53.1
2012,3,22,9,15.58,81.68,4.81,0.32,53.8
2012,3,22,10,16.48,72.83,4.42,0.29,59.0
2012,3,22,11,17.06,69.04,3.92,0.26,74.4
2012,3,22,12,17.81,65.64,4.82,0.14,72.9
2012,3,22,13,18.53,63.32,5.84,0.16,304.7
2012,3,22,14,18.98,62.42,5.34,0.34,299.5
2012,3,22,15,18.84,63.92,4.56,0.37,306.3
2012,3,22,16,18.11,69.18,2.81,0.36,309.4
2012,3,22,17,16.89,82.57,4.84,0.34,307.9
2012,3,22,18,15.63,89.82,7.87,0.42,315.0
2012,3,22,19,14.97,90.12,9.46,0.49,315.0
2012,3,22,20,14.52,91.1,13.2,0.49,312.5
2012,3,22,21,14.17,91.77,15.5,0.44,309.5
2012,3,22,22,14.0,91.72,15.97,0.22,349.7
2012,3,22,23,13.47,93.87,13.22,0.43,67.0
2012,3,23,0,12.75,96.38,9.77,0.53,83.5
2012,3,23,1,12.26,97.7,6.62,0.51,92.2
2012,3,23,2,12.03,97.8,3.8,0.51,99.1
2012,3,23,3,11.94,97.38,2.32,0.53,107.4
2012,3,23,4,11.93,96.38,1.99,0.6,111.4
2012,3,23,5,11.92,94.68,1.59,0.68,109.8
2012,3,23,6,12.32,93.5,1.47,0.65,107.0
2012,3,23,7,14.13,94.62,1.31,0.22,103.4
2012,3,23,8,16.5,82.51,1.49,0.01,90.0
2012,3,23,9,19.14,66.33,2.89,0.15,285.9
2012,3,23,10,20.56,61.03,5.59,0.25,279.1
2012,3,23,11,21.28,58.63,10.39,0.36,270.0
2012,3,23,12,21.43,58.57,12.19,0.48,265.2
2012,3,23,13,21.17,60.68,14.52,0.58,265.1
2012,3,23,14,20.47,65.17,15.75,0.64,264.6
2012,3,23,15,19.26,72.79,14.53,0.63,264.6
2012,3,23,16,18.03,81.93,13.46,0.57,265.0
2012,3,23,17,16.9,91.32,15.63,0.42,265.9
2012,3,23,18,16.12,97.44,16.15,0.24,262.9
2012,3,23,19,15.85,98.71,15.9,0.25,260.9
2012,3,23,20,15.68,98.94,16.34,0.28,259.9
2012,3,23,21,15.57,98.77,16.9,0.32,264.6
2012,3,23,22,15.46,98.57,14.77,0.34,273.4
2012,3,23,23,15.27,98.69,11.96,0.34,289.0
2012,3,24,0,14.96,99.15,10.9,0.3,293.2
2012,3,24,1,14.63,99.29,10.25,0.26,292.6
2012,3,24,2,14.26,99.22,10.8,0.22,290.9
2012,3,24,3,13.93,99.35,11.0,0.15,289.6
2012,3,24,4,13.62,99.09,10.31,0.11,296.6
2012,3,24,5,13.35,99.11,10.38,0.08,309.8
2012,3,24,6,13.41,98.8,10.24,0.06,321.3
2012,3,24,7,14.08,97.4,5.29,0.04,123.7
2012,3,24,8,14.71,93.21,5.53,0.1,135.0
2012,3,24,9,15.84,84.28,5.87,0.14,184.1
2012,3,24,10,17.17,75.31,7.71,0.29,226.4
2012,3,24,11,18.09,71.36,10.24,0.48,244.0
2012,3,24,12,18.48,71.19,14.32,0.59,252.2
2012,3,24,13,18.46,72.9,15.63,0.64,258.3
2012,3,24,14,18.2,75.49,15.53,0.65,262.0
2012,3,24,15,17.7,79.42,15.51,0.6,264.3
2012,3,24,16,16.92,85.46,14.44,0.51,267.8
2012,3,24,17,16.08,92.72,11.69,0.35,270.0
2012,3,24,18,15.36,97.52,8.41,0.24,255.4
2012,3,24,19,14.95,98.81,6.19,0.29,252.2
2012,3,24,20,14.62,99.43,5.06,0.34,247.2
2012,3,24,21,14.4,99.77,5.19,0.33,241.1
2012,3,24,22,14.24,99.58,6.18,0.34,227.4
2012,3,24,23,14.11,99.14,7.37,0.36,221.6
2012,3,25,0,13.92,99.2,8.46,0.34,220.2
2012,3,25,1,13.81,99.28,8.95,0.31,227.6
2012,3,25,2,13.7,99.47,8.99,0.29,236.3
2012,3,25,3,13.61,99.59,8.62,0.26,242.4
2012,3,25,4,13.54,99.62,7.67,0.25,248.6
2012,3,25,5,13.4,99.72,7.06,0.21,256.0
2012,3,25,6,13.55,99.49,6.49,0.25,256.0
2012,3,25,7,14.34,98.12,1.24,0.34,258.0
2012,3,25,8,15.27,93.69,1.24,0.31,245.1
2012,3,25,9,16.75,82.63,1.28,0.33,238.7
2012,3,25,10,18.13,72.75,1.44,0.35,241.3
2012,3,25,11,19.03,68.29,1.55,0.39,247.4
2012,3,25,12,19.33,67.62,1.68,0.41,250.3
2012,3,25,13,19.15,69.49,1.72,0.42,257.6
2012,3,25,14,18.61,73.09,1.65,0.41,258.7
2012,3,25,15,17.93,78.2,1.83,0.35,258.4
2012,3,25,16,17.13,84.68,2.1,0.27,257.0
2012,3,25,17,16.31,92.33,2.07,0.17,245.0
2012,3,25,18,15.59,97.52,2.0,0.1,203.9
2012,3,25,19,15.23,99.08,2.02,0.08,172.9
2012,3,25,20,15.02,99.54,2.14,0.07,171.9
2012,3,25,21,14.83,99.62,2.23,0.06,180.0
2012,3,25,22,14.59,99.74,2.68,0.05,216.9
2012,3,25,23,14.19,100.0,3.02,0.06,260.5
2012,3,26,0,13.72,100.0,3.6,0.07,261.9
2012,3,26,1,13.33,100.0,4.13,0.07,261.9
2012,3,26,2,13.02,100.0,4.52,0.05,216.9
2012,3,26,3,12.77,99.68,4.44,0.07,153.4
2012,3,26,4,12.7,99.5,3.97,0.11,153.4
2012,3,26,5,12.85,99.25,3.36,0.11,153.4
2012,3,26,6,13.17,99.23,2.71,0.16,183.6
2012,3,26,7,13.8,98.95,13.62,0.32,223.7
2012,3,26,8,14.53,97.92,9.63,0.4,237.1
2012,3,26,9,15.63,93.65,7.55,0.47,243.4
2012,3,26,10,16.96,84.27,8.02,0.51,249.4
2012,3,26,11,18.2,75.89,9.22,0.54,258.3
2012,3,26,12,18.56,74.29,11.96,0.52,266.7
2012,3,26,13,18.4,75.84,14.1,0.46,273.7
2012,3,26,14,17.9,79.29,13.47,0.37,279.2
2012,3,26,15,17.21,84.56,13.51,0.27,283.0
2012,3,26,16,16.46,91.08,13.53,0.14,306.0
2012,3,26,17,15.87,96.21,11.36,0.07,16.0
2012,3,26,18,15.44,98.12,7.93,0.12,41.6
2012,3,26,19,15.04,98.29,5.48,0.15,36.9
2012,3,26,20,14.58,98.25,3.81,0.15,36.9
2012,3,26,21,14.05,98.53,2.6,0.1,23.9
2012,3,26,22,13.56,98.75,1.91,0.06,31.0
2012,3,26,23,13.3,97.62,1.46,0.15,97.6
2012,3,27,0,13.23,95.62,1.16,0.21,100.8
2012,3,27,1,13.07,95.23,1.19,0.25,101.3
2012,3,27,2,12.78,95.66,1.18,0.32,114.1
2012,3,27,3,12.44,95.99,1.33,0.35,124.6
2012,3,27,4,12.08,96.11,1.12,0.4,133.0
2012,3,27,5,11.79,95.38,0.71,0.48,136.7
2012,3,27,6,11.99,94.71,0.62,0.48,142.7
2012,3,27,7,13.56,94.45,0.03,0.24,172.9
2012,3,27,8,15.79,81.41,0.07,0.19,216.2
2012,3,27,9,18.77,61.94,0.15,0.21,230.9
2012,3,27,10,20.47,57.07,0.28,0.24,235.0
2012,3,27,11,21.34,55.83,0.35,0.29,249.7
2012,3,27,12,21.85,55.26,0.37,0.33,261.4
2012,3,27,13,22.0,55.37,0.43,0.37,271.5
2012,3,27,14,21.44,58.52,0.47,0.37,279.2
2012,3,27,15,20.49,63.94,0.56,0.38,287.0
2012,3,27,16,19.25,72.81,0.66,0.34,292.8
2012,3,27,17,17.94,84.66,0.72,0.21,301.4
2012,3,27,18,16.67,94.63,0.71,0.1,16.7
